COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT
1406100004016,03/02/2016,true,false,SONDRIO,,32,592,0,false,false,E.1(1),false,true,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA SCARPATETTI 83,T. / 1°,,46.17405947189068,9.873479497345048,"(46.17405947189068, 9.873479497345048)",E,Prima del 1930,22.57,0,107.01,0,true,false,false,true,false,false,red,red,false,G,666.32,"A1 (133,74)",,0,126.79,0,1440.92,0,0,0,0,0,0,0,0,0,0,0,0,D,240.22,1,Fabbricato - involucro opaco,No,10,7,275.71,2,Fabbricato - involucro trasparente,No,10,10,632.35,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,10,7,240.22,0,,115.15,1.08,453.45,0.05,0.42,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,618.75,,,,,,,0,0,0,Impianto simulato in quanto assente,Gas naturale,,0.57,0,47.57,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,LILIANA SCHIVALOCCHI,Diploma di geometra,Collegio dei geometri
1406100050115,15/12/2015,true,false,SONDRIO,,20,745,0,false,false,E.1(1),true,false,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,FRAZIONE MOSSINI snc,1,,46.17989240255363,9.865248015970492,"(46.17989240255363, 9.865248015970492)",E,1900,67,0,316.27,0,true,false,false,true,false,false,red,red,false,G,778.91,"B (82,92)",,0,148.22,0,5000.19,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,Si,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,280.89,0.89,545.42,0.04,0.29,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,744.24,,,,,,,0,0,0,Impianto simulato in quanto assente,Gas naturale,,0.57,0,34.67,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Valeria Locatelli,Laurea magistrale in ingegneria,Altro
1406100047815,27/11/2015,true,false,SONDRIO,,53,723,25,false,false,E.1(1),false,true,false,1,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA MERIGGIO 16,4,,46.16312289310029,9.870505629839046,"(46.16312289310029, 9.870505629839046)",E,1993-2006,56.42,0,216.86,0,true,false,false,true,false,true,red,green,false,F,296.41,"B (110,62)",,2.16,56.69,259.76,1553.8,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,Si,10,8,241.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,257.86,1.19,130.76,0.02,0,Generatore a combustione,MZ7RI66642610803,Gas naturale,25.9,,,,0.48,2.15,270.88,,,,,,,0,0,0,Generatore a combustione,Gas naturale,25.9,0.82,0.02,25.53,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Gianluigi Bettini,Diploma di geometra,Collegio dei geometri
1406100036016,18/10/2016,true,false,SONDRIO,,43,343,5,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Fiume 25,2,,46.1696897565604,9.878128635366581,"(46.1696897565604, 9.878128635366581)",E,1960,70.68,70.68,260.07,260.07,true,true,false,true,false,false,red,green,false,D,155.43,"A1 (98,08)",,0.24,29.61,35.44,1045.96,0,0,0,0,0,0,0,0,0,0,0,0,A4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,0,1,0,0,,174.18,0.67,84.64,0.02,0.05,Generatore a combustione,,Gas naturale,69.9,,,,0.8,0.06,106.08,Pompa di calore,Energia elettrica,3.2,,,,1.94,0.17,0.72,Scalda-acqua,Gas naturale,19.5,0.4,0,48.63,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Rinaldo Del Nero,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100052915,28/12/2015,true,false,SONDRIO,,41,25,25,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,via Parolo 4,1,,46.16900075752656,9.86728846512753,"(46.16900075752656, 9.86728846512753)",E,1969,105.9,0,389.8,0,true,false,false,true,false,false,red,green,false,G,388.57,"B (75,14)",,0.56,74.01,125.21,3919.3,0,0,0,0,0,0,0,0,0,0,0,0,F,215.55,1,Fabbricato - involucro opaco,No,0,10,283.07,2,Fabbricato - involucro trasparente,No,0,10,323.62,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,0,9,215.55,0,,131.68,0.34,123.4,0.01,0,Generatore a combustione,IW28A22592659603,Gas naturale,469,,,,0.36,0.56,345.1,,,,,,,0,0,0,Generatore a combustione,Gas naturale,468.5,0.4,0,43.48,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Carlo Mazza,Diploma di laurea in architettura,Ordine degli architetti
1406100007617,15/03/2017,false,true,SONDRIO,,43,18,20,false,false,E.5,false,true,false,21,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA GORIZIA 31C,T,,46.16983588920888,9.87994650010117,"(46.16983588920888, 9.87994650010117)",E,1961-1976,38.28,0,190.31,0,true,false,false,false,true,false,red,yellow,false,D,564.39,"B (285,0)",,45.85,113.46,3734.47,1372.31,0,0,0,0,0,0,0,0,0,0,0,0,B,341.73,1,Fabbricato - involucro opaco,No,15,7,472.91,2,Fabbricato - involucro trasparente,No,15,7,430.97,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,15,5,341.73,0,,133.93,0.7,301.64,0.04,0.12,Generatore a combustione,OZ4M396229140903,Gas naturale,223.4,,,,0.8,0.38,375.74,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.77,,45.47,188.66,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,ANDREA GERALI,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100035416,11/10/2016,false,true,SONDRIO,,49,73,41,false,false,E.5,false,true,false,53,false,false,true,false,false,false,,Lombardia,SONDRIO,LARGO SINDELFINGEN SNC,T - 1,,46.16391556194743,9.862249153680562,"(46.16391556194743, 9.862249153680562)",E,1977-1992,415.3,0,1389.6,0,true,false,false,true,true,false,red,red,false,C,334.2,"B (251,36)",,43.65,69.37,38573.84,6091.38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,812.16,0.58,138.99,0.04,0.71,Generatore a combustione,KL5O021516435503,Gas naturale,900,,,,0.89,0.77,156.26,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,7.39,,42.89,177.94,,,,,,,,,,,,,true,true,false,false,true,false,DENIA PARUSCIO,Diploma di geometra,Collegio dei geometri
1406100022916,13/06/2016,false,true,SONDRIO,,43,645,12,false,false,E.1(1),false,true,false,28,false,false,false,false,false,true,Ape volontario,Lombardia,SONDRIO,VIA PARIBELLI 5,TERRA,,46.167253989585625,9.879939394931254,"(46.167253989585625, 9.879939394931254)",E,1977-1992,57.58,0,244.26,0,true,false,false,false,true,false,red,green,false,C,263.76,"B (204,86)",,22.4,53.15,2744.8,942.3,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,10,5,234.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,185.84,0.76,147.03,0,0.09,Generatore a combustione,,Gas naturale,24,,,,0.86,0,170.8,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1.15,,22.4,92.96,,,,,,,,,,,,,true,true,false,false,true,false,STEFANO VEGA,Diploma di laurea in ingegneria,Ordine degli ingegneri
1406100044715,13/11/2015,false,true,SONDRIO,,33,171,30,false,false,E.2,false,true,false,24,false,false,true,false,false,false,,Lombardia,SONDRIO,Galleria XXV Aprile snc,2,,46.17020876832634,9.87246664986598,"(46.17020876832634, 9.87246664986598)",E,1960,31.61,0,117.58,0,true,false,false,true,true,false,red,green,false,D,351.6,"B (228,32)",,26.32,84.11,1770.16,0,0,0,603.3,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,5,7,330.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,55.61,0.47,139.66,0.01,0,Generatore a combustione,KQ1MX19969272403,Gasolio e olio combustibile,250,,,,0.69,0,201.03,,,,,,,0,0,0,Generatore a combustione,Gasolio e olio combustibile,250,0.06,0,41.38,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,26.32,109.2,,,,,,,,,,,,,true,true,false,false,true,false,Silvia Marchesi,Diploma di geometra,Collegio dei geometri
1406100023216,14/06/2016,true,false,SONDRIO,,31,179,15,false,false,E.1(1),false,true,false,10,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Del Grosso Sondrio 2,secondo,,46.171228465087744,9.863389046525201,"(46.171228465087744, 9.863389046525201)",E,1961-1976,60.47,0,191.97,0,true,false,false,true,false,false,yellow,green,false,F,89.7,"B (33,83)",,10.08,18.4,1296.95,277.41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,82.72,0.43,26.31,0.01,0.03,Generatore a combustione,,Gas naturale,258,,,,0.53,0.51,49.99,,,,,,,0,0,0,,,,0.51,9.57,39.71,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Gabriele Gusmeroli,Diploma di geometra,Collegio dei geometri
1406100050315,16/12/2015,true,false,SONDRIO,,43,659,8,false,false,E.1(1),false,true,false,15,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA TOMMASO NANI 40,SECONDO,,46.168850390681634,9.884329711741705,"(46.168850390681634, 9.884329711741705)",E,1992,84.13,0,289.24,0,true,false,false,true,false,true,red,green,false,F,190.09,"B (67,79)",,0.14,36.19,24.39,1527.71,0,0,0,0,0,0,0,0,0,0,0,0,D,117.67,1,Fabbricato - involucro opaco,Si,4,7,117.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,Si,4,7,117.67,0,,101.76,0.35,122.22,0.01,0,Generatore a combustione,,Gas naturale,28,,,,0.74,0.14,166.25,,,,,,,0,0,0,Generatore a combustione,Gas naturale,28,0.77,0,23.84,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,ANDREA STRADA,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100013117,10/04/2017,true,false,SONDRIO,,49,69,15,false,false,E.1(1),false,true,false,31,false,false,false,false,false,true,Ristrutturazione impianto,Lombardia,SONDRIO,VIA MAFFEI 90,Quarto,,46.16390851837835,9.860687835127553,"(46.16390851837835, 9.860687835127553)",E,1961-1976,99.59,0,362.34,0,true,false,false,true,false,false,red,yellow,false,D,101.28,"B (53,76)",,0.15,19.29,31.41,960.54,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,15,6,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,133.83,0.37,71.3,0.07,0.13,Generatore a combustione,,Gas naturale,349,,,,0.86,0.13,82.85,,,,,,,0,0,0,Generatore a combustione,Gas naturale,349,0.95,0.02,18.42,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,STEFANO VEGA,Diploma di laurea in ingegneria,Ordine degli ingegneri
1406100027416,11/07/2016,true,false,SONDRIO,,30,38,4,false,false,E.1(1),false,true,false,3,false,true,false,false,false,false,,Lombardia,SONDRIO,FRAZIONE SANT'ANNA 4,SECONDO,,46.17429489206141,9.86081151443388,"(46.17429489206141, 9.86081151443388)",E,1946-1960,106.35,0,406.98,0,true,false,false,true,false,false,red,green,false,G,319.23,"B (52,28)",,0,60.75,0,3252.87,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,10,10,200.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,288.56,0.71,222.95,0.03,0.03,Generatore a combustione,,Gas naturale,28.1,,,,0.75,0,297.51,,,,,,,0,0,0,Generatore a combustione,Gas naturale,28.1,0.79,0,21.72,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,STEFANO VEGA,Diploma di laurea in ingegneria,Ordine degli ingegneri
1406100032616,22/09/2016,true,false,SONDRIO,,22,628,4,false,false,E.1(1),false,true,false,5,false,true,false,false,false,false,,Lombardia,SONDRIO,Località Gombaro -,terra,,46.17627290273083,9.869496702390453,"(46.17627290273083, 9.869496702390453)",E,1977-1992,41.05,0,144.2,0,true,false,false,true,false,false,red,red,false,F,188.48,"B (59,24)",,0,35.87,0,741.32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,104.1,0.72,123.28,0.08,0.93,Generatore a combustione,,Gas naturale,28.8,,,,0.75,0,163.86,,,,,,,0,0,0,Generatore a combustione,Gas naturale,28.8,0.8,0,24.62,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,FEDERICO NEGRINI,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100008816,25/02/2016,true,false,SONDRIO,,51,632,100,false,false,E.1(1),false,true,false,11,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Don Luigi Guanella 15,,,46.16421166365954,9.865310413328983,"(46.16421166365954, 9.865310413328983)",E,1993-2006,28.27,0,101.7,0,true,false,false,true,false,false,red,green,false,D,101.14,"B (61,53)",,0,19.25,0,273.96,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,66.61,0.65,53.33,0.02,0.09,Generatore a combustione,,Gas naturale,28,,,,0.72,0,73.97,,,,,,,0,0,0,Generatore a combustione,Gas naturale,28,0.79,0,27.17,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,FEDERICO NEGRINI,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100043715,06/11/2015,false,true,SONDRIO,,40,55,101,false,false,E.2,false,true,false,35,false,false,true,false,false,false,,Lombardia,SONDRIO,Viale Stadio 46,Terra,,46.16763024657192,9.856446279679128,"(46.16763024657192, 9.856446279679128)",E,1993-2006,44.6,44.6,37.46,37.46,true,true,false,true,true,false,red,green,false,C,327.13,"B (235,1)",,25.11,71,2383.11,0,739,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,107.18,2.86,170.56,0.01,0.01,Generatore a combustione,,GPL,29,,,,0.77,0.4,220.99,Pompa di calore,Energia elettrica,2.5,,,,0,0,0,Generatore a combustione,GPL,29,0.67,0,3.61,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,24.71,102.53,,,,,,,,,,,,,true,true,false,false,true,false,De Piaz Massimo,Diploma di geometra,Collegio dei geometri
1406100009416,29/02/2016,true,false,SONDRIO,,43,35,14,false,false,E.1(1),false,true,false,24,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Pio Rajna 5,Sesto,,46.17054687942655,9.882855355116458,"(46.17054687942655, 9.882855355116458)",E,1961-1976,78.34,0,258.6,0,true,false,false,true,false,false,red,green,false,F,215.64,"C (84,19)",,22.27,43.98,3711.89,925.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,188.74,0.73,101.44,0.03,0.03,Generatore di aria calda,,Gas naturale,12.5,,,,0.82,0,123.24,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.2,22.27,92.39,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Federico Negrini,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100025516,01/07/2016,false,true,SONDRIO,,53,775,9,false,false,E.5,false,true,false,10,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Vanoni SNC,terra,,46.16477695167637,9.870184448948928,"(46.16477695167637, 9.870184448948928)",E,Dopo il 2006,512.96,512.96,3495.55,3495.55,true,true,true,false,true,true,red,yellow,false,C,314.25,"A1 (226,13)",,66.01,53.36,54081.76,1984.35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1404.56,0.4,22.56,0,0.15,Generatore di aria calda,IW28A38509953902,Gas naturale,205.9,,,,2.56,0,40.37,Pompa di calore,Energia elettrica,140.2,,,,0.13,16.46,68.28,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,0.01,,,10.2,,49.55,205.58,,,,,,,,,,,,,true,true,false,false,true,false,Chiara Trezzi,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100039816,04/11/2016,false,true,SONDRIO,,32,726,39,false,false,E.5,false,true,false,200,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Galleria Campello 18,,,46.17178800449079,9.87156004928413,"(46.17178800449079, 9.87156004928413)",E,1946-1960,24.45,0,115.05,0,true,false,false,true,true,false,yellow,green,false,C,832.3,"B (648,95)",,53.01,165.38,2757.47,1434.57,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,10,5,731.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,58.06,0.5,458.29,0,0,Generatore a combustione,,Gas naturale,1346,,,,0.56,0.4,614.03,,,,,,,0,0,0,Scalda-acqua,Gas naturale,26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.49,,52.61,218.27,,,,,,,,,,,,,true,true,false,false,true,false,Carlo Graneroli,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100007817,16/03/2017,true,false,SONDRIO,,52,1053,19,false,false,E.1(1),false,true,false,15,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Giuliani 2,4,,46.16200384256108,9.867483407407157,"(46.16200384256108, 9.867483407407157)",E,2006,73.54,0,293.85,0,true,false,false,true,false,false,red,green,false,E,204.33,"B (92,43)",,0.74,38.98,116.56,1417.91,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,20,7,182.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,205.87,0.7,73.5,0.02,0.01,Generatore a combustione,,Gas naturale,29.9,,,,0.41,0.72,178.69,,,,,,,0,0,0,Generatore a combustione,Gas naturale,29.9,0.74,0.03,25.63,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Francesco Pradella,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100022516,09/06/2016,false,true,SONDRIO,,51,165,3,false,false,E.5,false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,via Maffei 11,1,,46.16588529376203,9.864267877330473,"(46.16588529376203, 9.864267877330473)",E,1970,111.68,0,550.3,0,true,false,false,true,true,false,red,green,false,E,665.42,"B (312,01)",,46.11,132.72,10957.44,5073.04,0,0,0,0,0,0,0,0,0,0,0,0,D,476.99,1,Fabbricato - involucro opaco,No,0,8,625.97,2,Fabbricato - involucro trasparente,No,0,7,544.65,3,Impianto climatizzazione - inverno,No,0,8,629.84,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,0,7,476.99,0,,317.71,0.58,324.49,0.01,0,Generatore a combustione,,Gas naturale,75,,,,0.69,0,470.83,,,,,,,0,0,0,Generatore a combustione,Gas naturale,75,0,0,3.27,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2.23,,46.11,191.32,,,,,,,,,,,,,true,true,false,false,true,false,Matteo Pradella,Diploma di geometra,Collegio dei geometri
1602800001316,04/03/2016,true,false,BOLGARE,,7,2060,1,false,false,E.1(1),true,false,false,1,false,true,false,false,false,false,,Lombardia,BOLGARE,via Sondrio 7,,,45.63664870997918,9.806572430795013,"(45.63664870997918, 9.806572430795013)",E,1982,146.8,0,550.5,0,true,false,false,true,false,false,red,yellow,false,G,292.67,"B (81,66)",,2.02,55.96,630.5,3998.76,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,Impianto climatizzazione - inverno,No,5,9,258.36,,,,,,,,,,,,,,,,,,,,,,,,,0,,411.4,0.75,202.78,0.01,1,Generatore a combustione,LL0NG41461594303,Gas naturale,32.75,,,,0.74,1.9,274.97,,,,,,,0,0,0,Generatore a combustione,Gas naturale,32.75,0.86,0.12,17.7,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,,true,true,false,false,true,false,Roberto Zanetti,Diploma di geometra,Collegio dei geometri
